Date,Institut,Parteien,Anteil,Glatt
2013-09-15,emnid,GRUENE,10.0,11.100114584772086
2013-09-17,insa,GRUENE,10.0,11.054289893890543
2013-09-17,forsa,GRUENE,9.0,11.054289893890543
2013-09-18,allensbach,GRUENE,11.0,11.03550264166722
2013-09-19,politbarometer,GRUENE,9.0,11.012966941066603
2013-09-19,insa,GRUENE,8.0,11.012966941066603
2013-09-20,allensbach,GRUENE,9.0,10.994760529872062
2013-09-20,forsa,GRUENE,10.0,10.994760529872062
2013-09-20,emnid,GRUENE,9.0,10.994760529872062
2013-09-22,dimap,GRUENE,8.4,10.941552189723378
2013-09-22,allensbach,GRUENE,8.4,10.941552189723378
2013-09-22,forsa,GRUENE,8.4,10.941552189723378
2013-09-22,gms,GRUENE,8.4,10.941552189723378
2013-09-22,yougov,GRUENE,8.4,10.941552189723378
2013-09-22,emnid,GRUENE,8.4,10.941552189723378
2013-09-22,allensbach,GRUENE,8.4,10.941552189723378
2013-09-22,dimap,GRUENE,8.4,10.941552189723378
2013-09-22,insa,GRUENE,8.4,10.941552189723378
2013-09-22,politbarometer,GRUENE,8.4,10.941552189723378
2013-09-22,forsa,GRUENE,8.4,10.941552189723378
2013-09-22,politbarometer,GRUENE,8.4,10.941552189723378
2013-09-22,emnid,GRUENE,8.4,10.941552189723378
2013-09-27,politbarometer,GRUENE,7.0,10.842028525584832
2013-09-29,emnid,GRUENE,7.0,10.799645422915335
2013-10-01,forsa,GRUENE,8.0,10.757888200229466
2013-10-06,emnid,GRUENE,8.0,10.662713005258475
2013-10-09,forsa,GRUENE,8.0,10.60433634754106
2013-10-10,dimap,GRUENE,8.0,10.585239806612117
2013-10-10,insa,GRUENE,9.0,10.585239806612117
2013-10-13,emnid,GRUENE,9.0,10.529058454173828
2013-10-15,gms,GRUENE,9.0,10.477978597456769
2013-10-15,insa,GRUENE,9.0,10.477978597456769
2013-10-16,forsa,GRUENE,8.0,10.46722281195383
2013-10-18,politbarometer,GRUENE,8.0,10.431729110309899
2013-10-20,emnid,GRUENE,9.0,10.404775682189502
2013-10-21,insa,GRUENE,10.0,10.387835088620884
2013-10-23,allensbach,GRUENE,9.0,10.36245567789145
2013-10-23,forsa,GRUENE,8.0,10.36245567789145
2013-10-25,dimap,GRUENE,9.0,10.330167277999559
2013-10-27,emnid,GRUENE,10.0,10.298735801109162
2013-10-30,insa,GRUENE,10.0,10.261396305025253
2013-10-30,forsa,GRUENE,9.0,10.261396305025253
2013-11-03,emnid,GRUENE,9.0,10.203916307920176
2013-11-06,insa,GRUENE,10.5,10.163098819170388
2013-11-06,forsa,GRUENE,9.0,10.163098819170388
2013-11-07,dimap,GRUENE,10.0,10.149929110408294
2013-11-08,politbarometer,GRUENE,9.0,10.136976571989367
2013-11-10,emnid,GRUENE,10.0,10.103505618004096
2013-11-12,insa,GRUENE,11.0,10.087349662535944
2013-11-13,forsa,GRUENE,9.0,10.083624364290168
2013-11-17,emnid,GRUENE,10.0,10.030242998104049
2013-11-19,gms,GRUENE,9.0,10.016834624410608
2013-11-20,forsa,GRUENE,10.0,10.006453104589081
2013-11-20,insa,GRUENE,10.0,10.006453104589081
2013-11-22,dimap,GRUENE,10.0,9.978570339921193
2013-11-24,emnid,GRUENE,10.0,9.9594028388548
2013-11-27,insa,GRUENE,10.5,9.947168686778799
2013-11-27,allensbach,GRUENE,10.0,9.947168686778799
2013-11-27,forsa,GRUENE,9.0,9.947168686778799
2013-11-29,politbarometer,GRUENE,8.0,9.92984121313431
2013-12-01,emnid,GRUENE,9.0,9.913328036808345
2013-12-03,insa,GRUENE,11.0,9.897635136429251
2013-12-04,forsa,GRUENE,10.0,9.890099055147992
2013-12-05,dimap,GRUENE,10.0,9.875863765691149
2013-12-08,emnid,GRUENE,9.0,9.862056220471743
2013-12-09,insa,GRUENE,10.0,9.85557820150016
2013-12-10,gms,GRUENE,10.0,9.842802416257687
2013-12-11,forsa,GRUENE,9.0,9.843271416325981
2013-12-13,politbarometer,GRUENE,9.0,9.838117964734828
2013-12-15,emnid,GRUENE,9.0,9.821285253026947
2013-12-17,forsa,GRUENE,9.0,9.81161616334442
2013-12-17,insa,GRUENE,9.0,9.81161616334442
2013-12-19,allensbach,GRUENE,10.5,9.80855102071683
2013-12-20,dimap,GRUENE,9.0,9.810043292912995
2013-12-22,emnid,GRUENE,9.0,9.802154679645767
2014-01-01,forsa,GRUENE,10.0,9.78425204527177
2014-01-06,insa,GRUENE,9.0,9.77758965403376
2014-01-08,forsa,GRUENE,10.0,9.772755141312636
2014-01-09,dimap,GRUENE,9.0,9.772592484933773
2014-01-12,emnid,GRUENE,9.0,9.773336845956987
2014-01-13,insa,GRUENE,10.0,9.773987515236412
2014-01-15,forsa,GRUENE,10.0,9.77587905231235
2014-01-17,politbarometer,GRUENE,9.0,9.778540414117476
2014-01-19,emnid,GRUENE,8.0,9.781947683876105
2014-01-21,gms,GRUENE,9.0,9.78419920633585
2014-01-22,forsa,GRUENE,10.0,9.788384545127432
2014-01-22,insa,GRUENE,9.5,9.788384545127432
2014-01-26,emnid,GRUENE,9.0,9.799210275692811
2014-01-27,insa,GRUENE,9.5,9.803537880500306
2014-01-29,allensbach,GRUENE,10.0,9.810978766601467
2014-01-29,forsa,GRUENE,11.0,9.810978766601467
2014-01-31,dimap,GRUENE,9.0,9.817568748382994
2014-01-31,politbarometer,GRUENE,10.0,9.817568748382994
2014-02-02,emnid,GRUENE,9.0,9.824596774873088
2014-02-03,insa,GRUENE,9.5,9.82825704002501
2014-02-05,forsa,GRUENE,10.0,9.835834587700646
2014-02-06,dimap,GRUENE,9.0,9.84030723979134
2014-02-09,emnid,GRUENE,10.0,9.852251434690553
2014-02-11,insa,GRUENE,9.0,9.860504319304328
2014-02-12,forsa,GRUENE,10.0,9.864700613065718
2014-02-16,emnid,GRUENE,11.0,9.882000008441423
2014-02-17,insa,GRUENE,10.0,9.886479318500308
2014-02-19,forsa,GRUENE,10.0,9.895001295471806
2014-02-20,allensbach,GRUENE,10.5,9.8994558176114
2014-02-21,politbarometer,GRUENE,10.0,9.903881083799904
2014-02-23,emnid,GRUENE,10.0,9.912581260172905
2014-02-25,gms,GRUENE,11.0,9.921187356678086
2014-02-25,insa,GRUENE,10.0,9.921187356678086
2014-02-26,forsa,GRUENE,10.0,9.925488009129612
2014-02-28,dimap,GRUENE,10.0,9.933983684183346
2014-03-02,emnid,GRUENE,10.0,9.942509182338478
2014-03-04,insa,GRUENE,11.0,9.950888781217886
2014-03-05,forsa,GRUENE,10.0,9.954920407829018
2014-03-06,dimap,GRUENE,11.0,9.959026724872905
2014-03-09,emnid,GRUENE,10.0,9.970950480703213
2014-03-11,insa,GRUENE,10.0,9.9785667356502
2014-03-12,forsa,GRUENE,9.0,9.982432459140089
2014-03-14,politbarometer,GRUENE,10.0,9.989698158953749
2014-03-16,emnid,GRUENE,11.0,9.996236454047347
2014-03-18,gms,GRUENE,11.0,10.00338101819402
2014-03-19,insa,GRUENE,10.0,10.00633175004899
2014-03-19,forsa,GRUENE,9.0,10.00633175004899
2014-03-19,allensbach,GRUENE,10.0,10.00633175004899
2014-03-23,emnid,GRUENE,10.0,10.016898575719441
2014-03-26,insa,GRUENE,10.0,10.023525507705596
2014-03-26,forsa,GRUENE,10.0,10.023525507705596
2014-03-28,politbarometer,GRUENE,10.0,10.029272378010406
2014-03-28,dimap,GRUENE,10.0,10.029272378010406
2014-03-30,emnid,GRUENE,11.0,10.035824675015684
2014-04-01,insa,GRUENE,11.0,10.041211183680922
2014-04-02,forsa,GRUENE,9.0,10.044920043202005
2014-04-03,dimap,GRUENE,10.0,10.046381945447804
2014-04-06,emnid,GRUENE,10.0,10.056179888313935
2014-04-08,insa,GRUENE,10.0,10.060940206647249
2014-04-09,forsa,GRUENE,10.0,10.064559533689083
2014-04-11,politbarometer,GRUENE,10.0,10.066264739106652
2014-04-13,emnid,GRUENE,9.0,10.071874553993723
2014-04-14,insa,GRUENE,10.0,10.073896131036308
2014-04-15,forsa,GRUENE,10.0,10.075862743843203
2014-04-16,gms,GRUENE,10.0,10.076197513919315
2014-04-16,allensbach,GRUENE,11.0,10.076197513919315
2014-04-20,emnid,GRUENE,10.0,10.08146995901495
2014-04-23,forsa,GRUENE,10.0,10.089627627983381
2014-04-23,insa,GRUENE,10.5,10.089627627983381
2014-04-25,dimap,GRUENE,10.0,10.09252195551487
2014-04-27,emnid,GRUENE,10.0,10.095190975321351
2014-04-29,forsa,GRUENE,10.0,10.097627775586856
2014-04-29,insa,GRUENE,10.0,10.097627775586856
2014-04-30,dimap,GRUENE,10.0,10.098757094764377
2014-05-04,emnid,GRUENE,10.0,10.102666417534063
2014-05-05,insa,GRUENE,11.0,10.101424246480295
2014-05-07,forsa,GRUENE,10.0,10.10494942422736
2014-05-09,politbarometer,GRUENE,11.0,10.104041234256526
2014-05-11,emnid,GRUENE,11.0,10.10285749652206
2014-05-13,gms,GRUENE,11.0,10.105667667769254
2014-05-13,insa,GRUENE,11.0,10.105667667769254
2014-05-14,allensbach,GRUENE,10.5,10.105917816394317
2014-05-14,forsa,GRUENE,10.0,10.105917816394317
2014-05-16,dimap,GRUENE,11.0,10.10408842479835
2014-05-18,emnid,GRUENE,10.0,10.10843705669826
2014-05-19,insa,GRUENE,10.0,10.108369124393901
2014-05-21,forsa,GRUENE,10.0,10.108042368297902
2014-05-25,emnid,GRUENE,10.0,10.10663949657793
2014-05-27,forsa,GRUENE,10.0,10.107664857065373
2014-05-27,insa,GRUENE,10.0,10.107664857065373
2014-06-01,emnid,GRUENE,10.0,10.101930124188828
2014-06-03,insa,GRUENE,11.0,10.100103256977485
2014-06-04,forsa,GRUENE,10.0,10.099116292271516
2014-06-05,politbarometer,GRUENE,11.0,10.09808228303354
2014-06-05,dimap,GRUENE,11.0,10.09808228303354
2014-06-08,emnid,GRUENE,10.0,10.094715914732452
2014-06-11,forsa,GRUENE,9.0,10.089210501645724
2014-06-11,insa,GRUENE,11.0,10.089210501645724
2014-06-15,emnid,GRUENE,11.0,10.082234018246842
2014-06-16,insa,GRUENE,11.0,10.08249796706917
2014-06-17,forsa,GRUENE,10.0,10.082699838350015
2014-06-20,dimap,GRUENE,12.0,10.07822421248338
2014-06-20,allensbach,GRUENE,10.0,10.07822421248338
2014-06-22,emnid,GRUENE,10.0,10.075143703513481
2014-06-23,insa,GRUENE,11.0,10.072142999957094
2014-06-24,gms,GRUENE,11.0,10.069209066948643
2014-06-25,forsa,GRUENE,10.0,10.066341628320641
2014-06-27,politbarometer,GRUENE,11.0,10.060801793724957
2014-06-29,emnid,GRUENE,10.0,10.059013762086096
2014-06-30,insa,GRUENE,10.0,10.058631482916194
2014-07-02,forsa,GRUENE,10.0,10.057636873560034
2014-07-03,dimap,GRUENE,11.0,10.055948429345847
2014-07-06,emnid,GRUENE,10.0,10.049840861475404
2014-07-08,insa,GRUENE,10.0,10.047284973148258
2014-07-09,forsa,GRUENE,11.0,10.046358400053617
2014-07-13,emnid,GRUENE,11.0,10.038990738294611
2014-07-14,insa,GRUENE,11.0,10.036440174431172
2014-07-16,forsa,GRUENE,11.0,10.032728988688884
2014-07-16,allensbach,GRUENE,11.0,10.032728988688884
2014-07-18,dimap,GRUENE,10.0,10.029529644962732
2014-07-18,politbarometer,GRUENE,11.0,10.029529644962732
2014-07-20,emnid,GRUENE,10.0,10.026175048144406
2014-07-22,gms,GRUENE,10.0,10.021789208910931
2014-07-23,forsa,GRUENE,10.0,10.01983506961348
2014-07-23,insa,GRUENE,10.0,10.01983506961348
2014-07-27,emnid,GRUENE,10.0,10.01227000345218
2014-07-29,insa,GRUENE,10.5,10.008252929395367
2014-07-30,forsa,GRUENE,10.0,10.006004740235403
2014-08-03,emnid,GRUENE,10.0,9.998033979234147
2014-08-05,insa,GRUENE,9.5,9.993969400440868
2014-08-06,forsa,GRUENE,9.0,9.992058079745368
2014-08-07,dimap,GRUENE,10.0,9.990069656546511
2014-08-10,emnid,GRUENE,9.0,9.98412082786464
2014-08-13,insa,GRUENE,9.5,9.97820296432202
2014-08-13,forsa,GRUENE,10.0,9.97820296432202
2014-08-17,emnid,GRUENE,10.0,9.970113649726487
2014-08-19,gms,GRUENE,10.0,9.966805046622666
2014-08-20,insa,GRUENE,10.0,9.964545109506195
2014-08-20,allensbach,GRUENE,10.0,9.964545109506195
2014-08-20,forsa,GRUENE,10.0,9.964545109506195
2014-08-22,politbarometer,GRUENE,10.0,9.960688240196633
2014-08-24,emnid,GRUENE,10.0,9.956854338524952
2014-08-27,forsa,GRUENE,10.0,9.951146249081212
2014-08-27,insa,GRUENE,10.0,9.951146249081212
2014-08-29,dimap,GRUENE,9.0,9.94736795702433
2014-08-31,emnid,GRUENE,9.0,9.943610343613013
2014-09-02,insa,GRUENE,10.0,9.939872769558956
2014-09-03,forsa,GRUENE,10.0,9.938011101980619
2014-09-04,dimap,GRUENE,10.0,9.936153961300539
2014-09-05,politbarometer,GRUENE,9.0,9.93516832508044
2014-09-07,emnid,GRUENE,9.0,9.930607902435982
2014-09-10,forsa,GRUENE,9.0,9.925100061443406
2014-09-10,insa,GRUENE,11.0,9.925100061443406
2014-09-14,emnid,GRUENE,9.0,9.916692449218552
2014-09-16,insa,GRUENE,10.0,9.914196325167973
2014-09-17,allensbach,GRUENE,10.0,9.912394557215
2014-09-17,forsa,GRUENE,9.0,9.912394557215
2014-09-21,emnid,GRUENE,9.0,9.905243868133944
2014-09-23,forsa,GRUENE,8.0,9.901703995844256
2014-09-23,gms,GRUENE,9.0,9.901703995844256
2014-09-24,insa,GRUENE,10.0,9.899943476271478
2014-09-26,politbarometer,GRUENE,9.0,9.896442745606887
2014-09-26,dimap,GRUENE,10.0,9.896442745606887
2014-09-28,emnid,GRUENE,9.0,9.892971435727551
2014-09-29,insa,GRUENE,11.0,9.892601366557507
2014-10-01,forsa,GRUENE,9.0,9.88782723284693
2014-10-02,dimap,GRUENE,9.0,9.886131458129562
2014-10-05,emnid,GRUENE,10.0,9.881110506190087
2014-10-07,forsa,GRUENE,10.0,9.879231733751144
2014-10-07,insa,GRUENE,11.0,9.879231733751144
2014-10-10,politbarometer,GRUENE,9.0,9.874407462543125
2014-10-11,emnid,GRUENE,10.0,9.872825938066871
2014-10-13,insa,GRUENE,10.0,9.86970512448528
2014-10-15,forsa,GRUENE,10.0,9.86664326017553
2014-10-19,emnid,GRUENE,9.0,9.859345376301084
2014-10-21,allensbach,GRUENE,10.5,9.856497688203122
2014-10-21,gms,GRUENE,9.0,9.856497688203122
2014-10-21,insa,GRUENE,9.0,9.856497688203122
2014-10-22,forsa,GRUENE,9.0,9.855101973924393
2014-10-24,politbarometer,GRUENE,9.0,9.852369457384482
2014-10-24,dimap,GRUENE,10.0,9.852369457384482
2014-10-26,emnid,GRUENE,9.0,9.849719913493763
2014-10-28,insa,GRUENE,10.0,9.847159663136068
2014-10-29,forsa,GRUENE,10.0,9.84716798319855
2014-11-02,emnid,GRUENE,9.0,9.842398653151893
2014-11-05,insa,GRUENE,9.0,9.83911012120653
2014-11-05,forsa,GRUENE,10.0,9.83911012120653
2014-11-06,dimap,GRUENE,10.0,9.838071616404326
2014-11-09,emnid,GRUENE,9.0,9.836256273316554
2014-11-11,insa,GRUENE,10.0,9.833331841355404
2014-11-12,forsa,GRUENE,9.0,9.832477453935404
2014-11-14,politbarometer,GRUENE,10.0,9.831930306208235
2014-11-16,emnid,GRUENE,10.0,9.83147597511916
2014-11-17,insa,GRUENE,10.0,9.830768957093248
2014-11-19,allensbach,GRUENE,9.5,9.828459972799703
2014-11-19,forsa,GRUENE,10.0,9.828459972799703
2014-11-21,dimap,GRUENE,11.0,9.82637065749355
2014-11-22,emnid,GRUENE,10.0,9.824944887336287
2014-11-24,insa,GRUENE,9.0,9.82505461178176
2014-11-25,gms,GRUENE,9.0,9.824703899916406
2014-11-26,forsa,GRUENE,10.0,9.824398173153428
2014-11-28,politbarometer,GRUENE,11.0,9.823924085128253
2014-11-30,emnid,GRUENE,10.0,9.822846776801942
2014-12-02,insa,GRUENE,9.0,9.822790252235135
2014-12-03,forsa,GRUENE,11.0,9.822833032754732
2014-12-04,dimap,GRUENE,11.0,9.822923087763272
2014-12-07,emnid,GRUENE,10.0,9.82544500235759
2014-12-10,forsa,GRUENE,11.0,9.824457825191065
2014-12-11,insa,GRUENE,9.5,9.825421879737522
2014-12-12,politbarometer,GRUENE,12.0,9.825864983436539
2014-12-14,emnid,GRUENE,10.0,9.82641774569583
2014-12-16,insa,GRUENE,9.5,9.828091615038371
2014-12-16,gms,GRUENE,10.0,9.828091615038371
2014-12-16,forsa,GRUENE,10.0,9.828091615038371
2014-12-17,allensbach,GRUENE,9.5,9.828758429535897
2014-12-19,dimap,GRUENE,10.0,9.829864789220597
2014-12-20,emnid,GRUENE,9.0,9.830680131628982
2015-01-01,forsa,GRUENE,10.0,9.84346277002255
2015-01-06,insa,GRUENE,9.0,9.8500382033557
2015-01-07,forsa,GRUENE,11.0,9.851451131857026
2015-01-08,dimap,GRUENE,10.0,9.85285857862256
2015-01-10,emnid,GRUENE,9.0,9.855780186931998
2015-01-14,forsa,GRUENE,10.0,9.861979516934573
2015-01-15,insa,GRUENE,10.0,9.863466926205708
2015-01-16,politbarometer,GRUENE,11.0,9.865161487025064
2015-01-16,dimap,GRUENE,10.0,9.865161487025064
2015-01-17,emnid,GRUENE,9.0,9.866672091864649
2015-01-20,gms,GRUENE,10.0,9.871603310686124
2015-01-20,insa,GRUENE,10.0,9.871603310686124
2015-01-21,forsa,GRUENE,10.0,9.873278562028704
2015-01-24,emnid,GRUENE,10.0,9.878514727861594
2015-01-26,insa,GRUENE,10.0,9.881871774260572
2015-01-28,allensbach,GRUENE,10.5,9.885526843242403
2015-01-28,forsa,GRUENE,10.0,9.885526843242403
2015-01-30,politbarometer,GRUENE,12.0,9.889240161019337
2015-01-31,emnid,GRUENE,10.0,9.891045586711327
2015-02-02,insa,GRUENE,10.0,9.894687104232528
2015-02-04,forsa,GRUENE,10.0,9.898233397476234
2015-02-05,dimap,GRUENE,10.0,9.900086402950224
2015-02-07,emnid,GRUENE,10.0,9.903814588442845
2015-02-10,insa,GRUENE,10.5,9.909450446450789
2015-02-11,forsa,GRUENE,10.0,9.911336992255483
2015-02-13,dimap,GRUENE,10.0,9.915115852577316
2015-02-14,emnid,GRUENE,10.0,9.917123473415376
2015-02-18,forsa,GRUENE,10.0,9.924550007816935
2015-02-18,insa,GRUENE,10.0,9.924550007816935
2015-02-19,allensbach,GRUENE,9.5,9.926337925445512
2015-02-21,emnid,GRUENE,9.0,9.9301692626201
2015-02-24,insa,GRUENE,9.5,9.935683527438991
2015-02-24,gms,GRUENE,11.0,9.935683527438991
2015-02-25,forsa,GRUENE,9.0,9.937578286821243
2015-02-27,politbarometer,GRUENE,11.0,9.94123788333172
2015-02-28,emnid,GRUENE,9.0,9.94305519244529
2015-03-02,insa,GRUENE,9.5,9.94666290874541
2015-03-04,forsa,GRUENE,9.0,9.950231578000407
2015-03-05,dimap,GRUENE,10.0,9.952000119884564
2015-03-07,emnid,GRUENE,10.0,9.955543317188678
2015-03-11,insa,GRUENE,9.5,9.962388741444158
2015-03-11,forsa,GRUENE,9.0,9.962388741444158
2015-03-13,dimap,GRUENE,11.0,9.965769566749861
2015-03-13,politbarometer,GRUENE,10.0,9.965769566749861
2015-03-14,emnid,GRUENE,11.0,9.967330401191132
2015-03-17,insa,GRUENE,9.5,9.972272270350743
2015-03-18,forsa,GRUENE,9.0,9.97406237425138
2015-03-19,allensbach,GRUENE,9.5,9.975526306275574
2015-03-21,emnid,GRUENE,10.0,9.978554325180736
2015-03-24,gms,GRUENE,10.0,9.983544725783691
2015-03-24,insa,GRUENE,9.5,9.983544725783691
2015-03-25,forsa,GRUENE,10.0,9.985361113287922
2015-03-27,politbarometer,GRUENE,11.0,9.988531569832553
2015-03-28,emnid,GRUENE,9.0,9.990106745506791
2015-03-31,forsa,GRUENE,10.0,9.995057603700898
2015-03-31,insa,GRUENE,10.0,9.995057603700898
2015-04-02,dimap,GRUENE,10.0,9.997870747868056
2015-04-04,emnid,GRUENE,9.0,10.000920127384898
2015-04-08,forsa,GRUENE,10.0,10.00722200930183
2015-04-09,insa,GRUENE,9.0,10.008379855918086
2015-04-11,emnid,GRUENE,10.0,10.011291529667298
2015-04-14,insa,GRUENE,10.0,10.01523584762768
2015-04-15,forsa,GRUENE,10.0,10.016976126596116
2015-04-16,allensbach,GRUENE,9.5,10.018036399066682
2015-04-16,gms,GRUENE,10.0,10.018036399066682
2015-04-17,politbarometer,GRUENE,10.0,10.019077134645716
2015-04-18,emnid,GRUENE,10.0,10.020791540710503
2015-04-21,insa,GRUENE,10.0,10.025125333484558
2015-04-22,forsa,GRUENE,10.0,10.02643924116399
2015-04-24,dimap,GRUENE,11.0,10.029028238352701
2015-04-25,emnid,GRUENE,10.0,10.030303063050807
2015-04-27,insa,GRUENE,11.0,10.03298909197957
2015-04-29,forsa,GRUENE,10.0,10.035269156601432
2015-05-03,emnid,GRUENE,10.0,10.040024260787439
2015-05-04,insa,GRUENE,9.5,10.041182546526338
2015-05-06,forsa,GRUENE,10.0,10.043465180283793
2015-05-07,dimap,GRUENE,10.0,10.04459020032928
2015-05-09,emnid,GRUENE,10.0,10.046809860899957
2015-05-12,forsa,GRUENE,12.0,10.050071936137671
2015-05-13,insa,GRUENE,9.0,10.05114313243673
2015-05-15,gms,GRUENE,11.0,10.053263118255627
2015-05-16,emnid,GRUENE,10.0,10.054312204400622
2015-05-19,insa,GRUENE,10.0,10.057415313590916
2015-05-20,forsa,GRUENE,11.0,10.058434642198877
2015-05-21,dimap,GRUENE,9.0,10.059446255704051
2015-05-21,allensbach,GRUENE,9.5,10.059446255704051
2015-05-22,politbarometer,GRUENE,11.0,10.06044996437933
2015-05-23,emnid,GRUENE,9.0,10.061445486816982
2015-05-27,forsa,GRUENE,11.0,10.065340482188178
2015-05-27,insa,GRUENE,9.5,10.065340482188178
2015-05-30,emnid,GRUENE,10.0,10.068156677858134
2015-06-01,insa,GRUENE,10.0,10.069974499340892
2015-06-02,forsa,GRUENE,10.0,10.070863682563939
2015-06-03,dimap,GRUENE,10.0,10.071738872010995
2015-06-06,emnid,GRUENE,10.0,10.074274433720436
2015-06-10,insa,GRUENE,10.0,10.077437307634199
2015-06-10,forsa,GRUENE,10.0,10.077437307634199
2015-06-12,politbarometer,GRUENE,11.0,10.078924366191044
2015-06-13,emnid,GRUENE,10.0,10.079644444757752
2015-06-15,insa,GRUENE,9.5,10.081038543113316
2015-06-17,forsa,GRUENE,11.0,10.081749782114105
2015-06-18,allensbach,GRUENE,10.0,10.082380263676745
2015-06-19,dimap,GRUENE,10.0,10.082996000029352
2015-06-20,emnid,GRUENE,10.0,10.083597143372945
2015-06-23,insa,GRUENE,10.0,10.08602465571457
2015-06-24,forsa,GRUENE,10.0,10.087314187220564
2015-06-25,gms,GRUENE,10.0,10.088625567395558
2015-06-27,emnid,GRUENE,10.0,10.09131774537365
2015-06-30,insa,GRUENE,9.5,10.092115304015135
2015-07-01,forsa,GRUENE,10.0,10.093477025771909
2015-07-02,dimap,GRUENE,11.0,10.094862962395815
2015-07-03,politbarometer,GRUENE,11.0,10.094461871163666
2015-07-04,emnid,GRUENE,11.0,10.094929845075507
2015-07-07,insa,GRUENE,10.0,10.093394281609909
2015-07-08,forsa,GRUENE,11.0,10.094701939777943
2015-07-12,emnid,GRUENE,10.0,10.097024219148539
2015-07-13,insa,GRUENE,9.5,10.097318665116154
2015-07-14,forsa,GRUENE,11.0,10.097594022596821
2015-07-16,allensbach,GRUENE,10.0,10.095999144473781
2015-07-17,dimap,GRUENE,11.0,10.096201381410797
2015-07-18,emnid,GRUENE,11.0,10.096385592186806
2015-07-20,insa,GRUENE,9.5,10.097761400677273
2015-07-22,forsa,GRUENE,10.0,10.098005355147482
2015-07-23,gms,GRUENE,10.0,10.098096438809334
2015-07-24,politbarometer,GRUENE,11.0,10.09924946931011
2015-07-25,emnid,GRUENE,10.0,10.098214518151966
2015-07-28,insa,GRUENE,9.5,10.097157018124685
2015-07-29,forsa,GRUENE,10.0,10.09711712936133
2015-07-30,dimap,GRUENE,11.0,10.097053890180472
2015-08-01,emnid,GRUENE,10.0,10.096855283716739
2015-08-03,insa,GRUENE,10.0,10.097592812648243
2015-08-05,forsa,GRUENE,10.0,10.096160796017857
2015-08-08,emnid,GRUENE,10.0,10.097356651356192
2015-08-11,insa,GRUENE,10.5,10.09435547611565
2015-08-12,forsa,GRUENE,10.0,10.093964440837873
2015-08-14,dimap,GRUENE,11.0,10.093105724171412
2015-08-16,emnid,GRUENE,11.0,10.092147253883773
2015-08-17,insa,GRUENE,11.0,10.092503692865012
2015-08-19,forsa,GRUENE,10.0,10.089690800644949
2015-08-19,allensbach,GRUENE,9.5,10.089690800644949
2015-08-21,politbarometer,GRUENE,10.0,10.089336318308831
2015-08-22,emnid,GRUENE,10.0,10.089501631196809
2015-08-26,insa,GRUENE,10.5,10.086713647815607
2015-08-26,forsa,GRUENE,10.0,10.086713647815607
2015-08-27,gms,GRUENE,10.0,10.085264552496264
2015-08-29,emnid,GRUENE,10.0,10.083762260580377
2015-08-31,insa,GRUENE,10.0,10.082822644167276
2015-09-02,forsa,GRUENE,11.0,10.081161418608442
2015-09-03,dimap,GRUENE,12.0,10.080311879926482
2015-09-05,emnid,GRUENE,11.0,10.079097265482208
2015-09-08,insa,GRUENE,10.5,10.07547850151075
2015-09-09,forsa,GRUENE,10.0,10.074601688270125
2015-09-11,politbarometer,GRUENE,10.0,10.072480281058489
2015-09-11,dimap,GRUENE,11.0,10.072480281058489
2015-09-12,emnid,GRUENE,11.0,10.071616816615409
2015-09-14,insa,GRUENE,10.0,10.069884541767621
2015-09-16,forsa,GRUENE,10.0,10.068153152348591
2015-09-16,allensbach,GRUENE,9.5,10.068153152348591
2015-09-17,gms,GRUENE,10.0,10.067290696432092
2015-09-19,emnid,GRUENE,10.0,10.065703604548624
2015-09-21,insa,GRUENE,9.5,10.063952027949862
2015-09-23,forsa,GRUENE,10.0,10.062231890259035
2015-09-25,politbarometer,GRUENE,10.0,10.060556504786577
2015-09-26,emnid,GRUENE,10.0,10.05984080426563
2015-09-28,insa,GRUENE,10.5,10.0581626619001
2015-09-30,forsa,GRUENE,10.0,10.056926705458471
2015-10-01,dimap,GRUENE,10.0,10.056260927123875
2015-10-03,emnid,GRUENE,9.0,10.055021426942284
2015-10-06,insa,GRUENE,9.5,10.052906199690922
2015-10-07,forsa,GRUENE,9.0,10.052976552603855
2015-10-08,gms,GRUENE,10.0,10.052569840532483
2015-10-09,politbarometer,GRUENE,9.0,10.05154007925264
2015-10-10,emnid,GRUENE,9.0,10.051177910236566
2015-10-12,insa,GRUENE,10.0,10.04980484898051
2015-10-14,forsa,GRUENE,10.0,10.050275845380847
2015-10-17,emnid,GRUENE,9.0,10.052566478879848
2015-10-19,insa,GRUENE,9.5,10.054500375026013
2015-10-20,allensbach,GRUENE,9.5,10.053598350279456
2015-10-21,forsa,GRUENE,11.0,10.052674007769252
2015-10-23,dimap,GRUENE,11.0,10.053797654078107
2015-10-23,politbarometer,GRUENE,10.0,10.053797654078107
2015-10-24,emnid,GRUENE,10.0,10.052883010885706
2015-10-27,insa,GRUENE,11.0,10.055299616494812
2015-10-28,forsa,GRUENE,11.0,10.054426093789738
2015-10-31,emnid,GRUENE,10.0,10.057826571392571
2015-11-02,insa,GRUENE,10.0,10.060645525617456
2015-11-04,forsa,GRUENE,11.0,10.066354760576749
2015-11-05,dimap,GRUENE,11.0,10.0657512105334
2015-11-07,emnid,GRUENE,10.0,10.067128545601467
2015-11-09,insa,GRUENE,10.0,10.074285112551912
